Codigo;Descripcion_aperturas;Clasificador;Periodo;Indice_IPC;v_m_IPC;v_i_a_IPC;Region
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;202310;2003,568;9,8;141,8;Pampeana
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;202310;2237,429;9;149,4;Noreste
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;202310;2031,369;8,9;143,1;Noroeste
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;202310;1957,255;9,6;139,8;Cuyo
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;202310;1906,551;9,3;137,6;Patagonia
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;202310;2816,403;12;125,4;Pampeana
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;202310;2507,845;10,2;118,9;Noreste
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;202310;2702,426;9,9;120,8;Noroeste
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;202310;2523,849;9,5;114,3;Cuyo
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;202310;2633,543;10,3;133;Patagonia
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;202310;1600,476;7,7;123,4;Pampeana
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;202310;2185,883;6,2;127,6;Noreste
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;202310;2057,09;3,8;121,4;Noroeste
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;202310;1793,472;6,9;118,8;Cuyo
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;202310;1863,331;6,5;130,9;Patagonia
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;202310;2535,074;10,1;148;Pampeana
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;202310;2711,072;9,7;165,9;Noreste
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;202310;2559,34;10,4;156,7;Noroeste
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;202310;2533,401;10,7;146,5;Cuyo
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;202310;2655,884;10;155;Patagonia
06;Salud;Nivel general y divisiones COICOP;202310;2774,463;5,4;138;Pampeana
06;Salud;Nivel general y divisiones COICOP;202310;2858,172;3,9;138,5;Noreste
06;Salud;Nivel general y divisiones COICOP;202310;2801,057;4;141,9;Noroeste
06;Salud;Nivel general y divisiones COICOP;202310;2951,313;4,2;142,9;Cuyo
06;Salud;Nivel general y divisiones COICOP;202310;2647,163;5,5;138,2;Patagonia
07;Transporte;Nivel general y divisiones COICOP;202310;2612,259;8,5;127,3;Pampeana
07;Transporte;Nivel general y divisiones COICOP;202310;2603,755;7,2;119,2;Noreste
07;Transporte;Nivel general y divisiones COICOP;202310;2277,031;7;120,7;Noroeste
07;Transporte;Nivel general y divisiones COICOP;202310;2539,893;5;115,7;Cuyo
07;Transporte;Nivel general y divisiones COICOP;202310;2771,996;8,6;128,1;Patagonia
08;Comunicación;Nivel general y divisiones COICOP;202310;1820,602;12,5;141,9;Pampeana
08;Comunicación;Nivel general y divisiones COICOP;202310;1812,053;12,3;130,4;Noreste
08;Comunicación;Nivel general y divisiones COICOP;202310;1963,83;11,7;135,4;Noroeste
08;Comunicación;Nivel general y divisiones COICOP;202310;1671,166;11,4;125,2;Cuyo
08;Comunicación;Nivel general y divisiones COICOP;202310;1563,685;11,1;119,2;Patagonia
09;Recreación y cultura;Nivel general y divisiones COICOP;202310;2374,102;7,9;148,7;Pampeana
09;Recreación y cultura;Nivel general y divisiones COICOP;202310;2384,477;12,4;164,7;Noreste
09;Recreación y cultura;Nivel general y divisiones COICOP;202310;2421,031;10,7;147,3;Noroeste
09;Recreación y cultura;Nivel general y divisiones COICOP;202310;2422,485;10;160,5;Cuyo
09;Recreación y cultura;Nivel general y divisiones COICOP;202310;2476,616;8,1;165,8;Patagonia
10;Educación;Nivel general y divisiones COICOP;202310;1709,631;7,9;121,7;Pampeana
10;Educación;Nivel general y divisiones COICOP;202310;1573,879;2,8;111,9;Noreste
10;Educación;Nivel general y divisiones COICOP;202310;1832,451;6;127,2;Noroeste
10;Educación;Nivel general y divisiones COICOP;202310;1532,729;3,9;113,6;Cuyo
10;Educación;Nivel general y divisiones COICOP;202310;1392,569;3,9;110,7;Patagonia
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202310;2810,992;8,7;170,4;Pampeana
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202310;2808,25;9,7;162,8;Noreste
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202310;2959,718;9,1;165,9;Noroeste
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202310;2965,448;8,2;162,9;Cuyo
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202310;2634,176;8,4;163,2;Patagonia
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202310;1999,2;9,1;128;Pampeana
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202310;2240,713;6,9;135,2;Noreste
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202310;2089,887;9,6;132,1;Noroeste
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202310;1990,973;7,9;129,7;Cuyo
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202310;2008,745;8,4;121,9;Patagonia
01.1;Alimentos;Grupos;202310;2845,803;6,6;154,9;Pampeana
01.1;Alimentos;Grupos;202310;2945,302;5,8;147,4;Noreste
01.1;Alimentos;Grupos;202310;2910,265;6,8;156,2;Noroeste
01.1;Alimentos;Grupos;202310;2944,939;6,5;153,5;Cuyo
01.1;Alimentos;Grupos;202310;2693,129;7,2;154,3;Patagonia
01.2;Bebidas no alcohólicas;Grupos;202310;2374,639;11,7;143,6;Pampeana
01.2;Bebidas no alcohólicas;Grupos;202310;2533,208;5,4;167,5;Noreste
01.2;Bebidas no alcohólicas;Grupos;202310;2307,382;7,8;173,9;Noroeste
01.2;Bebidas no alcohólicas;Grupos;202310;2396,088;12,2;146,7;Cuyo
01.2;Bebidas no alcohólicas;Grupos;202310;2374,265;9,7;137,6;Patagonia
02.1;Bebidas alcohólicas;Grupos;202310;2372,446;10,7;160,1;Pampeana
02.1;Bebidas alcohólicas;Grupos;202310;2726,78;9,2;166,7;Noreste
02.1;Bebidas alcohólicas;Grupos;202310;2523,941;8,9;166,2;Noroeste
02.1;Bebidas alcohólicas;Grupos;202310;2453,255;11,1;165,1;Cuyo
02.1;Bebidas alcohólicas;Grupos;202310;2304,371;9,9;157,8;Patagonia
02.2;Tabaco;Grupos;202310;1674,207;8,6;122,1;Pampeana
02.2;Tabaco;Grupos;202310;1614,971;8,6;119;Noreste
02.2;Tabaco;Grupos;202310;1647,148;8,8;120,2;Noroeste
02.2;Tabaco;Grupos;202310;1628,719;8,2;118,9;Cuyo
02.2;Tabaco;Grupos;202310;1641,88;8,7;121,4;Patagonia
03.1;Prendas de vestir y materiales;Grupos;202310;2919,66;11,5;122,4;Pampeana
03.1;Prendas de vestir y materiales;Grupos;202310;2650,863;10,5;116,8;Noreste
03.1;Prendas de vestir y materiales;Grupos;202310;2972,269;10,1;118,2;Noroeste
03.1;Prendas de vestir y materiales;Grupos;202310;2472,439;9,4;113,9;Cuyo
03.1;Prendas de vestir y materiales;Grupos;202310;2712,409;9,8;136,9;Patagonia
03.2;Calzado;Grupos;202310;2528,184;13,6;135,9;Pampeana
03.2;Calzado;Grupos;202310;2193,8;9,6;124,6;Noreste
03.2;Calzado;Grupos;202310;2136,782;9,2;129;Noroeste
03.2;Calzado;Grupos;202310;2659,738;9,6;115,1;Cuyo
03.2;Calzado;Grupos;202310;2450,541;11,5;123,5;Patagonia
04.1;Alquiler de la vivienda y gastos conexos;Grupos;202310;1166,408;9,1;108,1;Pampeana
04.1;Alquiler de la vivienda y gastos conexos;Grupos;202310;1173,245;5,5;95,8;Noreste
04.1;Alquiler de la vivienda y gastos conexos;Grupos;202310;1072,452;8,4;101,5;Noroeste
04.1;Alquiler de la vivienda y gastos conexos;Grupos;202310;1250,864;11;105,2;Cuyo
04.1;Alquiler de la vivienda y gastos conexos;Grupos;202310;1061,494;11,4;97,7;Patagonia
04.5;Electricidad, gas y otros combustibles;Grupos;202310;1749,517;4,6;123,6;Pampeana
04.5;Electricidad, gas y otros combustibles;Grupos;202310;2739,964;3,5;129,9;Noreste
04.5;Electricidad, gas y otros combustibles;Grupos;202310;2626,077;1,3;125,2;Noroeste
04.5;Electricidad, gas y otros combustibles;Grupos;202310;2041,209;2,1;117;Cuyo
04.5;Electricidad, gas y otros combustibles;Grupos;202310;2429,888;1,8;137,5;Patagonia
05.6;Bienes y servicios para la conservación del hogar;Grupos;202310;2071,115;8,7;125,8;Pampeana
05.6;Bienes y servicios para la conservación del hogar;Grupos;202310;2191,856;7,7;136,4;Noreste
05.6;Bienes y servicios para la conservación del hogar;Grupos;202310;2173,025;8,6;135,3;Noroeste
05.6;Bienes y servicios para la conservación del hogar;Grupos;202310;2022,68;9,9;123,7;Cuyo
05.6;Bienes y servicios para la conservación del hogar;Grupos;202310;2040,406;7,6;125,9;Patagonia
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;202310;3441,153;4,3;148,7;Pampeana
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;202310;3408,827;2,9;147,8;Noreste
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;202310;3417,645;3,2;150,3;Noroeste
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;202310;3387,625;3,3;148,4;Cuyo
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;202310;3516,766;4,8;151,5;Patagonia
07.1;Adquisición de vehículos;Grupos;202310;4029,869;11,5;143,5;Pampeana
07.1;Adquisición de vehículos;Grupos;202310;3891,863;11,1;133,1;Noreste
07.1;Adquisición de vehículos;Grupos;202310;4191,079;9,6;148,4;Noroeste
07.1;Adquisición de vehículos;Grupos;202310;3965,902;6,3;118,8;Cuyo
07.1;Adquisición de vehículos;Grupos;202310;4047,226;12,7;142,7;Patagonia
07.2;Funcionamiento de equipos de transporte personal;Grupos;202310;2132,226;5,3;114,4;Pampeana
07.2;Funcionamiento de equipos de transporte personal;Grupos;202310;2213,579;5,2;115,1;Noreste
07.2;Funcionamiento de equipos de transporte personal;Grupos;202310;2055,166;5,2;114,9;Noroeste
07.2;Funcionamiento de equipos de transporte personal;Grupos;202310;2227,421;4,7;118,9;Cuyo
07.2;Funcionamiento de equipos de transporte personal;Grupos;202310;2244,313;4,6;118;Patagonia
07.3;Transporte público;Grupos;202310;1885,038;10,1;123,3;Pampeana
07.3;Transporte público;Grupos;202310;1767,905;2,3;94,5;Noreste
07.3;Transporte público;Grupos;202310;1412,853;6,7;92,6;Noroeste
07.3;Transporte público;Grupos;202310;1628,646;2,1;95,2;Cuyo
07.3;Transporte público;Grupos;202310;1515,42;2,7;98,1;Patagonia
08.3;Servicios de telefonía e internet;Grupos;202310;1776,026;13;141,4;Pampeana
08.3;Servicios de telefonía e internet;Grupos;202310;1648,859;13,9;129,7;Noreste
08.3;Servicios de telefonía e internet;Grupos;202310;1798,164;12;131,5;Noroeste
08.3;Servicios de telefonía e internet;Grupos;202310;1549,785;12;121,6;Cuyo
08.3;Servicios de telefonía e internet;Grupos;202310;1477,82;11,9;116,3;Patagonia
09.4;Servicios recreativos y culturales;Grupos;202310;1712,668;7,9;127,1;Pampeana
09.4;Servicios recreativos y culturales;Grupos;202310;1434,472;20,9;134,4;Noreste
09.4;Servicios recreativos y culturales;Grupos;202310;1811,822;10,4;113,9;Noroeste
09.4;Servicios recreativos y culturales;Grupos;202310;1734,307;10,2;138,6;Cuyo
09.4;Servicios recreativos y culturales;Grupos;202310;1588,671;6,4;117,2;Patagonia
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;202310;2827,314;10,3;166,8;Pampeana
09.4;Servicios recreativos y culturales;Grupos;202401;2714,895;23,1;176,6;Noroeste
09.4;Servicios recreativos y culturales;Grupos;202401;2523,911;19,3;182,8;Cuyo
09.4;Servicios recreativos y culturales;Grupos;202401;2316,136;19,3;166,1;Patagonia
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;202401;4367,503;20,5;254,1;Pampeana
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;202401;4879,816;14,1;242;Noreste
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;202401;4676,696;18,7;254,2;Noroeste
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;202401;5257,749;27,4;298,2;Cuyo
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;202401;4545,183;16,8;272,3;Patagonia
11.1;Restaurantes y comidas fuera del hogar;Grupos;202401;4513,895;18,5;263,9;Pampeana
11.1;Restaurantes y comidas fuera del hogar;Grupos;202401;4687,517;19,3;272,4;Noreste
11.1;Restaurantes y comidas fuera del hogar;Grupos;202401;4690,229;19,2;248,4;Noroeste
11.1;Restaurantes y comidas fuera del hogar;Grupos;202401;4823,684;18,5;252,9;Cuyo
11.1;Restaurantes y comidas fuera del hogar;Grupos;202401;4184,266;17,9;242,6;Patagonia
12.1;Cuidado personal;Grupos;202401;4660,877;44;323,7;Pampeana
12.1;Cuidado personal;Grupos;202401;5123,335;41,4;343,2;Noreste
12.1;Cuidado personal;Grupos;202401;4812,25;51,4;340,7;Noroeste
12.1;Cuidado personal;Grupos;202401;4522,869;49,3;310,1;Cuyo
12.1;Cuidado personal;Grupos;202401;4876,122;60,6;343,5;Patagonia
01.1.1;Pan y cereales;Clase;202401;5346,633;26,4;322,1;Pampeana
01.1.1;Pan y cereales;Clase;202401;5284,344;23,2;321,5;Noreste
01.1.1;Pan y cereales;Clase;202401;5400,662;27,2;338;Noroeste
01.1.1;Pan y cereales;Clase;202401;5277,423;25,9;306,3;Cuyo
01.1.1;Pan y cereales;Clase;202401;5207,99;35;343,9;Patagonia
01.1.2;Carnes y derivados;Clase;202401;5041,489;14,5;327;Pampeana
01.1.2;Carnes y derivados;Clase;202401;5184,825;13,1;315,3;Noreste
01.1.2;Carnes y derivados;Clase;202401;4986,935;13,3;321,8;Noroeste
01.1.2;Carnes y derivados;Clase;202401;5139,025;12,3;349,7;Cuyo
01.1.2;Carnes y derivados;Clase;202401;4763,143;23,1;329,9;Patagonia
01.1.4;Leche, productos lácteos y huevos;Clase;202401;4705,823;25;270,4;Pampeana
01.1.4;Leche, productos lácteos y huevos;Clase;202401;4744,209;22,5;262,5;Noreste
01.1.4;Leche, productos lácteos y huevos;Clase;202401;4730,702;25,5;268,7;Noroeste
01.1.4;Leche, productos lácteos y huevos;Clase;202401;4860,607;26,2;260,9;Cuyo
01.1.4;Leche, productos lácteos y huevos;Clase;202401;4957,13;31,5;287,7;Patagonia
01.1.5;Aceites, grasas y manteca;Clase;202401;5076,345;33,6;271,2;Pampeana
01.1.5;Aceites, grasas y manteca;Clase;202401;6582,003;28,8;224,5;Noreste
01.1.5;Aceites, grasas y manteca;Clase;202401;5843,849;31,2;256,4;Noroeste
01.1.5;Aceites, grasas y manteca;Clase;202401;5104,215;35,3;261,8;Cuyo
01.1.5;Aceites, grasas y manteca;Clase;202401;4990,936;41,6;285,9;Patagonia
01.1.6;Frutas;Clase;202401;5674,206;21,8;269;Pampeana
01.1.6;Frutas;Clase;202401;4773,932;16,1;228,3;Noreste
01.1.6;Frutas;Clase;202401;4848,056;19,5;218,7;Noroeste
01.1.6;Frutas;Clase;202401;6034,679;20,4;263,9;Cuyo
01.1.6;Frutas;Clase;202401;5697,42;25,1;313,5;Patagonia
01.1.7;Verduras, tubérculos y legumbres;Clase;202401;4681,765;11,1;186,1;Pampeana
01.1.7;Verduras, tubérculos y legumbres;Clase;202401;5020,453;13,2;183,3;Noreste
01.1.7;Verduras, tubérculos y legumbres;Clase;202401;4792,272;16,6;174,4;Noroeste
01.1.7;Verduras, tubérculos y legumbres;Clase;202401;4772,9;8,2;164,3;Cuyo
01.1.7;Verduras, tubérculos y legumbres;Clase;202401;4354,017;16,4;228,9;Patagonia
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;202401;5825,921;24,6;335,3;Pampeana
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;202401;6700,24;17,7;342,5;Noreste
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;202401;6275,398;18;341,9;Noroeste
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;202401;6000,417;17,6;336,4;Cuyo
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;202401;5697,963;32,6;360;Patagonia
01.2.1;Café, té, yerba y cacao;Clase;202401;5828,898;27,3;333,5;Pampeana
01.2.1;Café, té, yerba y cacao;Clase;202401;5524,373;20,4;302,9;Noreste
01.2.1;Café, té, yerba y cacao;Clase;202401;5473,818;31;317,7;Noroeste
01.2.1;Café, té, yerba y cacao;Clase;202401;5887,299;37,7;335,7;Cuyo
01.2.1;Café, té, yerba y cacao;Clase;202401;5906,125;29,7;330,3;Patagonia
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;202401;4608,295;29,9;336;Pampeana
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;202401;4707,048;33,3;354,8;Noreste
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;202401;4739,752;46,7;390,1;Noroeste
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;202401;4690,914;28,1;325;Cuyo
01.1.7;Verduras, tubérculos y legumbres;Clase;202403;5416,53;16,1;291;Patagonia
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;202403;6633,78;5,5;331,1;Pampeana
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;202403;6910,827;0,5;284,1;Noreste
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;202403;6811,908;2,6;295,8;Noroeste
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;202403;6661,886;3,3;316,5;Cuyo
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;202403;6358,581;3,8;354,9;Patagonia
01.2.1;Café, té, yerba y cacao;Clase;202403;7117,993;9;377,9;Pampeana
01.2.1;Café, té, yerba y cacao;Clase;202403;6899,644;9,8;360,8;Noreste
01.2.1;Café, té, yerba y cacao;Clase;202403;6807,369;9,4;361;Noroeste
01.2.1;Café, té, yerba y cacao;Clase;202403;7221,034;6,6;373,1;Cuyo
01.2.1;Café, té, yerba y cacao;Clase;202403;7332,802;9,4;383,2;Patagonia
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;202403;5898,931;9,6;398,2;Pampeana
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;202403;5967,048;11,8;402,3;Noreste
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;202403;5839,707;8,5;410;Noroeste
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;202403;6019,133;9,2;386,4;Cuyo
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;202403;6409,555;11,4;411,3;Patagonia
04.1.1;Alquiler de la vivienda;Clase;202403;1902,998;10,6;157,9;Pampeana
04.1.1;Alquiler de la vivienda;Clase;202403;2010,786;17,3;174,4;Noreste
04.1.1;Alquiler de la vivienda;Clase;202403;1687,136;9;150,8;Noroeste
04.1.1;Alquiler de la vivienda;Clase;202403;1846,844;8,1;135,4;Cuyo
04.1.1;Alquiler de la vivienda;Clase;202403;1514,325;9,4;132,9;Patagonia
06.4.1;Gastos de prepagas;Clase;202403;4789,531;22,1;286,9;Pampeana
06.4.1;Gastos de prepagas;Clase;202403;4299,246;16,1;267,8;Noreste
06.4.1;Gastos de prepagas;Clase;202403;3547,485;16,4;221,8;Noroeste
06.4.1;Gastos de prepagas;Clase;202403;4914,042;17,2;277,2;Cuyo
06.4.1;Gastos de prepagas;Clase;202403;4591,588;17,1;269;Patagonia
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;202403;5405,94;7,7;344,1;Pampeana
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;202403;5440,052;6,9;336,8;Noreste
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;202403;5084,625;6,4;348,8;Noroeste
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;202403;5220,652;7,4;332,5;Cuyo
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;202403;5668,631;6,8;350,2;Patagonia
0;Nivel general;Nivel general y divisiones COICOP;202403;5296,823;11,5;289,9;GBA
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;202403;6293,323;11,5;314,1;GBA
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;202403;4178,813;12,5;262,1;GBA
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;202403;5192,717;12,2;211,1;GBA
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;202403;3281,352;13,9;221,6;GBA
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;202403;5378,642;4,8;295,4;GBA
06;Salud;Nivel general y divisiones COICOP;202403;5826,758;12,6;329,3;GBA
07;Transporte;Nivel general y divisiones COICOP;202403;5575,717;12,2;340,9;GBA
08;Comunicación;Nivel general y divisiones COICOP;202403;4353,027;15,7;344,8;GBA
09;Recreación y cultura;Nivel general y divisiones COICOP;202403;5006,365;8,6;296,3;GBA
10;Educación;Nivel general y divisiones COICOP;202403;4267,34;47;227,1;GBA
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202403;5412,406;7,6;265,6;GBA
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202403;5446,557;9,1;347,5;GBA
